timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769458067.0555685,SENT,9a5e1c2c-01ed-464f-a841-46e0c8df7cd9,8ecb047b-a355-4e18-a374-64cb86842db8,c5,DROP,2019,?,p2,
1769458067.0556924,CREATED,eb8907a3-c8d0-4584-a269-ad4d4cf7e0f8,b39b3851-ea9b-4e60-9c1e-34bf1dc9ea65,c5,DROP,27,?,?,
1769458067.8114648,SENT,3703b30b-820b-4557-9fce-7a3e4adf0101,daa386b9-9caa-4c9e-9485-058df4fa79ca,c5,c3,3363,?,p2,
1769458067.8116,CREATED,14c4e70b-fdf9-46ad-9cea-ef0f4cf95b0e,54120853-d6a2-40da-a24b-a27624723fae,c5,c3,27,?,?,surb={'id': '6bae62de-badb-4ebd-b1d7-bf3fdf67c266', 'route': ['p3', 'e2', 'i4', 'x12', 'p2', 'c5']}
1769458070.8838997,SENT,6ef5f7e9-af88-498f-b6e3-453a57320e45,d17524f7-42a8-4982-b58c-1fdfcfe42ac9,c5,c3,3391,?,p2,
1769458070.8840709,CREATED,011ad853-11b9-44f4-ae03-188c11adc5e7,c2a0150d-b28b-4389-88e1-1c12d2e2f45d,c5,c3,27,?,?,surb={'id': 'e1ef7c06-d632-4d3a-a552-f3d7e5ef07da', 'route': ['p3', 'e3', 'i10', 'x11', 'p2', 'c5']}
1769458070.960204,SENT,357b84f4-387b-44d4-8437-1ee2849b78f8,02971bc0-c52d-4a6f-9c3c-5ac37ef16327,c5,c3,3367,?,p2,
1769458070.9612918,CREATED,f968ed2d-ab1a-44ca-8a5e-dacccd449fc0,da53efea-83fb-450d-9fbe-0afd448ccc88,c5,c3,26,?,?,surb={'id': 'b774f3b7-94f2-4593-a87e-9201e1fb79d7', 'route': ['p3', 'e7', 'i11', 'x5', 'p2', 'c5']}
1769458071.2432013,RECEIVED,34949e6f-5b4d-4c06-be60-d1af14d61d78,46732259-6a4d-45af-b010-030108915ff0,c1,c5,27,p2,?,surb={'id': '7f5a3cf9-caba-4a25-8bd3-93aa0a3fb68d', 'route': ['p2', 'e6', 'i10', 'x2', 'p1', 'c1']}
1769458071.7669349,SENT,0159928b-fdac-44a9-85f2-1617acfcc1e9,ceded6c4-2a86-4101-8216-1ed4840a3b41,c5,c3,3359,?,p2,
1769458071.767115,CREATED,7ff4dea0-bf1e-45ae-adcb-743fed92290d,e3b7839a-8c88-49ba-8285-737f6c20673f,c5,c3,26,?,?,surb={'id': '9a3744d5-c22c-4259-9d83-8771909b8d7f', 'route': ['p3', 'e11', 'i7', 'x11', 'p2', 'c5']}
1769458071.9340248,SENT,ac1b7925-90c6-4d44-a838-4f25d78d871a,1c98d6a5-7768-448b-8f8e-4de932b459fd,c5,c3,3379,?,p2,
1769458071.9341788,CREATED,4184463f-e997-49ba-892b-1c8c03efa4fe,b206bc34-0068-44d6-9eae-2829dbe90a48,c5,c3,27,?,?,surb={'id': '069aabca-90f6-4c13-a3fb-dcd4df26b8c6', 'route': ['p3', 'e11', 'i2', 'x5', 'p2', 'c5']}
1769458072.5522642,RECEIVED,2d841a22-6dbd-447a-beda-ac298df1bc91,c4e535ee-4ea9-432d-b3de-9dede1be2ef7,c1,c5,27,p2,?,surb={'id': 'a9e3a3d9-e8d8-4ab6-881c-a83004990764', 'route': ['p2', 'e10', 'i1', 'x5', 'p1', 'c1']}
1769458072.9313884,RECEIVED,b22f1d77-1837-4a4d-ac33-7ed88c08c45a,88d356c4-93a4-4d46-bbe7-e329a64254c1,c1,c5,27,p2,?,surb={'id': '28c77d75-dcec-4100-9987-ee159d8cca71', 'route': ['p2', 'e11', 'i12', 'x4', 'p1', 'c1']}
1769458073.233037,SENT,05c35806-780c-48a4-a6cd-d319914d8dc4,8cf0eef2-cbc3-4e04-8d49-f7d59784661a,c5,c3,3392,?,p2,
1769458073.2332213,CREATED,554ee689-496c-4210-b857-c8ef27ccc1a2,7b17d701-5f3b-4198-8834-976291adc096,c5,c3,27,?,?,surb={'id': 'ef431d6a-0964-47c7-9cd2-cc082a35dce8', 'route': ['p3', 'e11', 'i4', 'x4', 'p2', 'c5']}
1769458073.3463264,RECEIVED,3159bff6-db22-4067-9400-21d4ff6a44d0,c368b887-f94b-46a5-9f5a-8c4c0965f373,c1,c5,27,p2,?,surb={'id': '0d403ce8-83b0-4098-94e8-0a55df9130a1', 'route': ['p2', 'e4', 'i12', 'x12', 'p1', 'c1']}
1769458073.3663716,SENT,6a027719-0095-4028-a282-754d4078eb6d,35d39ad6-2f24-4b3f-8415-3b05e53a8eab,c5,c3,3387,?,p2,
1769458073.366508,CREATED,7b070eac-8aa4-4376-8b9e-1c291346dcad,a46541b0-fdee-4ae0-af55-c779c949d6d5,c5,c3,27,?,?,surb={'id': '4efce652-bd2b-4eb4-83b2-f67f675a5d7c', 'route': ['p3', 'e7', 'i2', 'x10', 'p2', 'c5']}
1769458074.208847,RECEIVED,24be5b07-d802-422e-acfc-8d1ed07e6007,322d5fd1-096d-4ace-ab24-b09d7eee77f5,c1,c5,27,p2,?,surb={'id': '4fe6b9d9-b3a7-438c-814d-2d5d80750a1c', 'route': ['p2', 'e3', 'i7', 'x5', 'p1', 'c1']}
1769458074.2227328,SENT,f64ecca7-e41e-46ce-bd80-e7ebf14a3a46,497cffb7-0f6c-44e2-87ee-084273ad7def,c5,c3,3376,?,p2,
1769458074.2228832,CREATED,46464822-6a0c-495a-b3ff-5625fd29b4a0,2323cd85-54c5-440c-8aab-c8ae691bc332,c5,c3,27,?,?,surb={'id': 'fb08343d-8248-49d0-8fb1-a800e0878e8e', 'route': ['p3', 'e8', 'i9', 'x6', 'p2', 'c5']}
1769458074.3516085,SENT,3dd692d4-e752-41fe-a42f-74515cfade15,b04f261d-1ad6-484a-8842-409d4a42f56d,c5,c3,3384,?,p2,
1769458074.3517547,CREATED,9c6134f2-b725-4691-87c0-5ad575f0f0c5,4d7ec28b-9009-43fb-b002-30a385bb3bcf,c5,c3,27,?,?,surb={'id': '572e117c-8d36-4476-9790-21b39c76e6e7', 'route': ['p3', 'e9', 'i4', 'x11', 'p2', 'c5']}
1769458074.4030392,RECEIVED,2221e5f4-53d2-41ac-b5e6-87c9c5308a21,69ef2ec6-d78f-4313-931c-9645d156f23a,c1,c5,26,p2,?,surb={'id': 'c5d08548-232b-442b-bbe8-84833674dd78', 'route': ['p2', 'e12', 'i12', 'x1', 'p1', 'c1']}
1769458074.4096766,SENT,66386d28-7100-4483-999b-debe73f2687e,445dd3dc-808c-466e-8e5a-6a95b47d4aae,c5,c3,3366,?,p2,
1769458074.409816,CREATED,921313d5-2303-42da-8df9-c28e99f72399,72e321c5-777f-439e-947a-ee59fc8f6fa3,c5,c3,27,?,?,surb={'id': '3242a2c7-05e3-4404-a57c-08e451cf1f32', 'route': ['p3', 'e11', 'i4', 'x1', 'p2', 'c5']}
1769458074.467675,RECEIVED,b478f9a2-e38d-4ab6-87f2-1b3c39180e2b,bf8eda5a-5f5e-474d-8b05-fc925c2d9d43,c1,c5,27,p2,?,surb={'id': 'd073425f-1ba9-4d5e-bea6-0cacce58878a', 'route': ['p2', 'e9', 'i5', 'x6', 'p1', 'c1']}
1769458074.591736,RECEIVED,785561b3-4a1d-41cc-abe3-5eac5884acb4,c5afab6b-0f5a-4b1a-8622-98fe63c9c0f5,c1,c5,27,p2,?,surb={'id': 'dd01b2da-c71f-4f55-ad88-7d1f06b25bcd', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c1']}
1769458074.7113833,SENT,edb95587-ee90-46b8-9e23-02d1b0ebd750,4388700e-681e-438a-b89d-fad449b4decf,c5,c3,3384,?,p2,
1769458074.7115166,CREATED,34ac90bc-af30-4606-99ee-dfa1b6365750,3a41232d-bad5-4257-b4ce-ac5c12e7dd21,c5,c3,27,?,?,surb={'id': 'af206fea-b267-432b-a6aa-0c4cb224506b', 'route': ['p3', 'e1', 'i1', 'x4', 'p2', 'c5']}
1769458074.7372804,RECEIVED,a4042d0e-72cc-425c-92c6-da3787e70f36,e2e7cd98-02d1-4877-affd-aeac4966ac07,c1,c5,27,p2,?,surb={'id': 'd82efab0-ac8a-4e34-aaad-8b1f3a513289', 'route': ['p2', 'e9', 'i4', 'x12', 'p1', 'c1']}
1769458074.7859397,RECEIVED,5c75c604-c3e3-46e4-98d5-ab8eb1cc589f,6d9d74e0-cf8f-4c7c-8681-a31dba19b3b1,c1,c5,27,p2,?,surb={'id': '7c1544f6-901a-4d04-aa86-86dff6107c69', 'route': ['p2', 'e7', 'i4', 'x6', 'p1', 'c1']}
1769458074.8311622,SENT,1ef10da7-9581-457c-aca0-8160d6b9c32a,2520b591-ad8c-461e-b09c-ce7ede247eae,c5,c3,3373,?,p2,
1769458074.8313127,CREATED,46040f7b-a877-4c06-93da-4a57ecbf09ac,d9481f1f-4a16-4b10-afa2-df11bae5f31d,c5,c3,26,?,?,surb={'id': 'ba4ac847-c4d4-4fbb-9ef3-737b8febe85f', 'route': ['p3', 'e12', 'i3', 'x4', 'p2', 'c5']}
1769458074.9924061,SENT,a18bc8c8-4d83-409d-bf61-debd767ef68f,f4b2fe4b-5196-452d-ba6e-cc535e3c3076,c5,c3,3361,?,p2,
1769458074.992558,CREATED,1f098666-3a84-4cbb-bade-769431225dcc,10626dac-2ace-4c8f-8567-2b5b95cb25bd,c5,c3,27,?,?,surb={'id': 'bbd7166a-5358-44d7-8665-717e0fbd6b98', 'route': ['p3', 'e7', 'i2', 'x7', 'p2', 'c5']}
1769458075.3507955,SENT,fb38688b-aa9a-4df8-8fe0-0a29b416ca1c,030bee74-7f2e-47ad-a9d7-f5f1d65d141b,c5,c3,3388,?,p2,
1769458075.3509483,CREATED,8eea0da1-7764-41ea-ac3a-af787004495d,3c1e07d4-e3d0-4ba4-b46a-e29c26d836e8,c5,c3,27,?,?,surb={'id': 'b8235379-701b-4f7b-a1d0-1c9aec311c03', 'route': ['p3', 'e2', 'i7', 'x12', 'p2', 'c5']}
1769458075.5317175,SENT,c2f466dd-ad2c-4711-ac41-fb4885d84a73,09c37633-18f0-4851-b04a-0b1bb1679412,c5,c3,3387,?,p2,
1769458075.531865,CREATED,fa2c4113-df7b-4d3d-93e8-5da0e25fcc95,bc58aeeb-1e73-468e-9397-d99525fc62c0,c5,c3,27,?,?,surb={'id': 'cfe5e0f7-2536-43be-8e51-8aa6334a60a1', 'route': ['p3', 'e3', 'i10', 'x11', 'p2', 'c5']}
1769458075.6077867,SENT,6dfcbb86-4128-458f-8098-9718387c45e9,a5f51551-78d2-4c4e-9441-ba33c1442b80,c5,c3,3356,?,p2,
1769458075.607942,CREATED,48c9fba6-3c84-4213-ba1f-54aa553b150b,d4a91aeb-782b-433c-9b65-f89ee69369b9,c5,c3,27,?,?,surb={'id': 'c81b2138-1732-46ab-bbba-e59584f356db', 'route': ['p3', 'e5', 'i5', 'x5', 'p2', 'c5']}
1769458076.0819194,SENT,e40356e6-2a03-4c4d-8d2b-15935a99756d,4a4f8690-bfb2-4c73-a9e3-6e356fc21ee6,c5,c3,3379,?,p2,
1769458076.0821264,CREATED,2d3fe2f1-9345-43c3-a08e-4edd60d84bef,fac03bc1-f9d0-4a65-b503-baf3c1d5e466,c5,c3,27,?,?,surb={'id': '79cc3c0f-a412-444b-85ab-6ed40087fb1f', 'route': ['p3', 'e5', 'i12', 'x2', 'p2', 'c5']}
1769458076.1397734,SENT,4887ec8f-b555-476b-afef-b9d6883694e6,2b9cda75-afef-4ad3-beb3-0731c8c5bdd5,c5,c3,3384,?,p2,
1769458076.1399193,CREATED,db1a3b1a-980a-42f0-b912-231cc2f94f65,6e997e92-8416-43ef-ace9-3f39e5ef4e80,c5,c3,26,?,?,surb={'id': 'cf795f94-8122-4e4f-8abb-74693556da37', 'route': ['p3', 'e1', 'i4', 'x8', 'p2', 'c5']}
1769458076.2118313,SENT,19783c73-3274-4a7b-bb27-9404450331a5,612a3ab1-fcad-417f-a825-1f9d9f8ab406,c5,c3,3405,?,p2,
1769458076.211978,CREATED,3df763fe-2c23-4425-aa62-1074e85ef781,d009bae2-1a15-47e8-b470-a34302a907d5,c5,c3,27,?,?,surb={'id': 'b345b4cf-34d4-410b-af51-e235bddbc992', 'route': ['p3', 'e4', 'i12', 'x8', 'p2', 'c5']}
1769458076.9343076,RECEIVED,0c9a283c-5636-47b1-88b6-67bb2674433c,2a197efb-e9fb-43b8-98d7-c1598ff05eea,c1,c5,27,p2,?,surb={'id': '7acf67ad-047a-4946-a23e-1c98769027c5', 'route': ['p2', 'e11', 'i7', 'x11', 'p1', 'c1']}
1769458076.9388297,SENT,c68bed41-011c-48f4-a2ef-771121ba9e13,fdc55bb7-a866-45d7-8894-383f7098e686,c5,c3,3378,?,p2,
1769458076.938979,CREATED,a58332c2-6fbd-4459-987f-b70f169c2e19,f81c30b9-0ef4-443a-966b-a7caaf3a8dfc,c5,c3,27,?,?,surb={'id': '65c3a9b2-f0a6-4188-a793-e607a1fa931f', 'route': ['p3', 'e9', 'i9', 'x2', 'p2', 'c5']}
1769458077.1279244,SENT,23268cb6-74bd-466a-a332-d50e85c3f45c,31301bdd-2a10-4465-a654-5402dc917f6a,c5,c3,3367,?,p2,
1769458077.128098,CREATED,dc137234-1d00-45c9-a098-0e8102fc620c,3b3c0a75-2662-4d09-a594-3bc7ed22154a,c5,c3,26,?,?,surb={'id': '374a38f9-8b0e-460a-8c9b-e756665baae9', 'route': ['p3', 'e7', 'i7', 'x5', 'p2', 'c5']}
1769458077.2240953,SENT,3473d734-4a96-435a-adfa-915f2d6b5798,46e28b1e-4b97-4988-885d-96e31ca452d2,c5,c3,3389,?,p2,
1769458077.2242467,CREATED,568853b5-2195-41ca-bb59-4eb4152f0500,971c4203-61f7-40f0-b4eb-4d3fda2ec2a5,c5,c3,27,?,?,surb={'id': '471f29ae-34e0-4bf4-be3e-671ea854b08d', 'route': ['p3', 'e8', 'i12', 'x8', 'p2', 'c5']}
1769458077.4562383,RECEIVED,97590abc-e757-44db-a729-e8d4c1597557,06309142-79ca-4fea-9880-f31995205a9b,c1,c5,26,p2,?,surb={'id': 'ddf46097-ac1d-4d32-afaf-78b74866c1de', 'route': ['p2', 'e12', 'i6', 'x10', 'p1', 'c1']}
1769458077.460735,SENT,97f7cd8c-e270-4079-b0a0-74d7734c8964,f353edef-33ed-4714-9dd8-9e62e04b45e1,c5,c3,3375,?,p2,
1769458077.460863,CREATED,23a8ee5e-73a0-4f1d-a257-d43b75864d2f,62769d4c-7e25-4b16-b23b-dce2d0fac0c9,c5,c3,27,?,?,surb={'id': 'd8a76bec-f0e5-460d-9172-0e34f08a8f67', 'route': ['p3', 'e3', 'i7', 'x6', 'p2', 'c5']}
1769458077.5268643,SENT,9e5c2c98-cc95-4698-9435-0a2bd02287a5,ae99d770-20fb-46db-b984-6ca06b36fd28,c5,c3,3360,?,p2,
1769458077.5269861,CREATED,2d01213b-cf09-4f74-86a1-5e6b483a3cb3,4b176312-8219-45bf-8c79-a232e93c91f9,c5,c3,27,?,?,surb={'id': '0d81093a-33c7-43bc-8680-081d051f8998', 'route': ['p3', 'e8', 'i2', 'x4', 'p2', 'c5']}
1769458077.5605466,RECEIVED,e0e3a8bc-bc6c-40fb-a660-538cffdb8242,c9d4ba5d-ac13-44ea-9787-6950576d0c35,c1,c5,26,p2,?,surb={'id': '71691eb5-36a1-416e-9578-e4ced481eed3', 'route': ['p2', 'e1', 'i7', 'x3', 'p1', 'c1']}
1769458077.5766873,RECEIVED,12ac0e19-6108-4726-b77c-e2e8b8ad9689,1c1f764a-0ef8-49cf-96a9-63e1a934ce76,c1,c5,27,p2,?,surb={'id': '5f7c399e-42f8-48f4-90f1-5d06d35e62e7', 'route': ['p2', 'e9', 'i9', 'x4', 'p1', 'c1']}
1769458077.9513068,RECEIVED,a04e4f3f-c47a-4a9a-af83-fd6657377b87,6860957e-36d5-465d-8156-cfd874d9f74f,c1,c5,26,p2,?,surb={'id': '65812ca2-229d-4a84-aa40-ce30ae681bbe', 'route': ['p2', 'e9', 'i1', 'x11', 'p1', 'c1']}
1769458078.1978452,RECEIVED,9d048a4e-0637-4364-9e4d-5bd28b420e37,ba4283d2-1fe4-4fee-94f4-83de1f1b205b,c1,c5,27,p2,?,surb={'id': 'ad3688a5-5172-4e81-9619-1864f62005a4', 'route': ['p2', 'e4', 'i12', 'x10', 'p1', 'c1']}
1769458078.2602894,SENT,b114744b-4706-425a-9621-6406c913bf21,d7343f00-91b0-4b3f-836f-0293d81e241d,c5,c3,3376,?,p2,
1769458078.2603831,CREATED,0f4997d7-f94e-4cff-99f0-d9dc8e21ccab,238a85c0-d3f7-4c91-a7da-e04a5851093e,c5,c3,26,?,?,surb={'id': '9c7ed214-d5f1-47ae-aaee-fe275708e868', 'route': ['p3', 'e2', 'i3', 'x2', 'p2', 'c5']}
1769458078.332955,RECEIVED,3b59b151-baf1-4ed9-94bf-2bc1cbcc621f,91911cb2-6a5a-4566-8388-b687b7f32aef,c1,c5,27,p2,?,surb={'id': '758e20d0-d578-44dd-9aa8-980743143bd2', 'route': ['p2', 'e3', 'i8', 'x11', 'p1', 'c1']}
1769458078.5414348,RECEIVED,758b25f1-5bd2-4aec-9d0d-7fed0745e6dd,911854fc-480f-4598-bc72-f533924da99b,c1,c5,27,p2,?,surb={'id': 'c455d213-a041-4432-aa12-52bd086eec84', 'route': ['p2', 'e3', 'i8', 'x11', 'p1', 'c1']}
1769458078.7586794,SENT,aa9af095-79e4-4177-ba69-74f031b3f756,b6aeb487-4710-481f-b0f9-22f45d3ab426,c5,c3,3388,?,p2,
1769458078.758829,CREATED,15682cd9-bb49-4b32-acc1-14c4e8f525bc,c3657000-c7df-45fd-ad9b-1c0bf62fe8bc,c5,c3,26,?,?,surb={'id': 'f577f712-d84a-4352-bbab-47194524a64c', 'route': ['p3', 'e7', 'i10', 'x11', 'p2', 'c5']}
1769458079.3818345,SENT,6fc68270-94e3-4bf5-88a6-380fde3232b0,d8f1a8f0-c362-460a-baf8-c3f8e614ef7f,c5,c3,3376,?,p2,
1769458079.3819664,CREATED,59dac56a-eac4-447b-8af5-debd67eb7748,367294d7-a825-4e76-9803-499dbb3da052,c5,c3,27,?,?,surb={'id': 'd360b22b-1b91-45b0-a05b-33266ebd1baa', 'route': ['p3', 'e5', 'i5', 'x7', 'p2', 'c5']}
1769458079.3981545,SENT,82821cb8-a9bd-4973-964d-9b281ae2212c,7b6f772d-e81e-407d-ab5e-96454c3598b0,c5,c3,3384,?,p2,
1769458079.39829,CREATED,795a2823-136a-445f-8e5a-023c5a9ffadb,2a73e719-4f82-4540-af8d-60a7153adbc6,c5,c3,26,?,?,surb={'id': '466d2e80-ba49-4fa9-8091-05de1a748662', 'route': ['p3', 'e7', 'i5', 'x9', 'p2', 'c5']}
1769458079.6083643,SENT,4bdd65ee-2e8a-4894-9e57-8dbaa9acc9f7,22fcaf2d-152e-43d9-90d5-6da21f9c79c8,c5,c3,3396,?,p2,
1769458079.6084962,CREATED,d499e8e0-f126-4e9b-a129-ba86b0d08f10,07aec32d-d632-4d8d-8778-2acf6048c743,c5,c3,27,?,?,surb={'id': '219f1bee-7ecb-4e25-9b0c-1693ac079567', 'route': ['p3', 'e9', 'i11', 'x11', 'p2', 'c5']}
1769458079.7176828,SENT,31915a3b-6bae-474e-84e5-ba53567e2065,e1deafa8-0cad-4a38-a04a-faaf30ec0340,c5,c3,3373,?,p2,
1769458079.7178154,CREATED,cfd6fb73-eea2-47e7-9b07-177595d20283,62c1d33f-0924-4e8c-89c7-d5e33cfe0ab1,c5,c3,27,?,?,surb={'id': 'd029386f-60e0-49ee-8740-4e55e7ffbc8a', 'route': ['p3', 'e5', 'i10', 'x4', 'p2', 'c5']}
1769458079.778878,RECEIVED,49537b56-b6d5-4f0a-8b4c-414bfc09105d,64023e3a-2264-4677-a82d-50d7edad13e0,c1,c5,27,p2,?,surb={'id': '5b88dca8-4d82-4d3a-9b9d-2b9adb8a9261', 'route': ['p2', 'e10', 'i4', 'x7', 'p1', 'c1']}
1769458079.9747071,SENT,99b87523-568e-4fb5-a067-4a6de82d6511,5cdad7da-41c1-4115-bfe7-98d0e06500ca,c5,c3,3376,?,p2,
1769458079.9748387,CREATED,5feadbe4-e30b-449e-8c63-f01ee768e736,2f215632-71ce-45d0-bff3-da947abb994e,c5,c3,26,?,?,surb={'id': '4cd2e59e-7125-4839-b896-ee4dcc7d3c92', 'route': ['p3', 'e3', 'i2', 'x6', 'p2', 'c5']}
1769458080.3219607,RECEIVED,5b4b6349-0674-4029-89d3-a6da1f3f82e6,a118f1c6-cf15-41b1-8300-7aac50ed0146,c1,c5,27,p2,?,surb={'id': '6a962524-66b2-40f7-b92e-36cb747b1f1e', 'route': ['p2', 'e11', 'i2', 'x1', 'p1', 'c1']}
1769458080.6138139,RECEIVED,a849b721-0f34-41a5-b3ad-5ad7f8394d74,c1017182-a51f-469f-91e0-3ac1dad9f494,c1,c5,27,p2,?,surb={'id': '4db60f6e-e2a7-47d3-b954-f9015ae88edf', 'route': ['p2', 'e6', 'i11', 'x5', 'p1', 'c1']}
1769458081.0118158,SENT,fb024570-8dfc-43af-bfa4-720140f9b161,632f4a8c-4666-42fa-824e-242b4b2839b9,c5,c3,3371,?,p2,
1769458081.0119455,CREATED,5c3d62aa-82e4-4a24-b149-3af2c4e00b36,23a13c4b-e425-4aed-acb1-fb2b43572eae,c5,c3,26,?,?,surb={'id': '1ddd9fe3-551e-4906-9ecb-90932fcc2b0d', 'route': ['p3', 'e10', 'i8', 'x1', 'p2', 'c5']}
1769458081.111979,SENT,4b398765-67a6-4536-aa3f-32f4847a0796,f1e240e2-0149-4156-9418-8389de38e79b,c5,c3,3399,?,p2,
1769458081.1121325,CREATED,b5d3bbeb-5151-4e37-a0ae-9d622941501b,7fb30a6b-3d1e-4788-bd7e-b3b7039ea924,c5,c3,27,?,?,surb={'id': 'dc4abf2a-3139-41c3-96be-5b5e15e1d504', 'route': ['p3', 'e11', 'i3', 'x7', 'p2', 'c5']}
1769458081.2855425,SENT,029d4146-fd79-48ac-be90-aba1a8990b57,f2ddaaf7-b32c-4783-b39d-2fe1eeebf8b8,c5,c3,3358,?,p2,
1769458081.2871878,CREATED,84ec3723-d4d8-4330-a9a9-00fc0bc81f9c,58684a51-f96a-476e-be55-891b4ee8388c,c5,c3,27,?,?,surb={'id': 'bf38e3c3-1e00-4af5-8467-57c739316a40', 'route': ['p3', 'e7', 'i1', 'x12', 'p2', 'c5']}
1769458081.286175,RECEIVED,37e611f8-fcd5-46bd-9596-957cdd6e7fd4,6556187c-efa3-4af9-aa81-b01eba6d5941,c1,c5,26,p2,?,surb={'id': '917ac938-9a55-4e2b-bf17-8e1d1a387afa', 'route': ['p2', 'e4', 'i6', 'x2', 'p1', 'c1']}
1769458081.5449262,SENT,65788511-7499-4277-b8da-8bcd8df764e5,fe594f85-f30d-4f82-861c-69911d55de6a,c5,c3,3388,?,p2,
1769458081.5450754,CREATED,3499019e-0623-49a7-ba37-35af11dcf9e0,6968aa10-7a42-4dc7-a374-9edd3c05ef8f,c5,c3,27,?,?,surb={'id': 'bd73a25c-4dc0-4c38-8da8-247de6b132f3', 'route': ['p3', 'e7', 'i12', 'x6', 'p2', 'c5']}
1769458081.9638186,SENT,01c3986f-1c8f-43e2-acfd-264059072c63,d8a370c4-d9d1-4e1d-8d5d-dc61deaa9137,c5,c3,3380,?,p2,
