DEBUG RUN.PY: Loaded Config Features: {'retransmission': True, 'path_reestablishment': True, 'backup_mixes': False, 'parallel_paths': False, 'anonymous_return_addresses': True, 'layered_encryption': True, 'mock_encryption': True, 'dummy_traffic': False}
DEBUG: Creating log file at logs/Testrun_20260130_000248_04_path_reestablishment_short/c2.log
DEBUG: Reliability Thread STARTING
DEBUG: Tracking packet ce8b83ab-ca27-41d6-bf63-ef5c221d007b
DEBUG: Tracking packet 15167f4c-68bf-409f-95ae-a9bf676a4ce6
DEBUG: Tracking packet 1eff0173-cfaa-4579-af56-d68f21ccc0e5
DEBUG: Tracking packet 1b23dc95-6898-41ea-af3f-b5c565425975
DEBUG: Tracking packet d3b3c7e3-aa35-41b8-b3c8-ec1a8665b0d7
DEBUG: Tracking packet d4927cf8-20fc-4f15-945e-fae6fa1f25bd
DEBUG: Tracking packet e8f21632-9537-4939-8403-718bbb2c10a9
DEBUG: Tracking packet 1bc84e3f-4051-4b9d-a8e3-f1d2e2497eb9
DEBUG: Tracking packet 07405619-fe27-43db-bf25-0a7de2d8be0c
DEBUG: Tracking packet 6dd4dc7d-4aec-4e88-8838-21e0c3142cdd
DEBUG: Tracking packet 5fc37229-e37a-4dad-b029-de12e63dba6e
DEBUG: Tracking packet 11ba249b-3a5a-44c6-9c68-f5c3073d1331
DEBUG: Tracking packet 9cde903e-ad92-4e9c-8026-5b2a529a1582
DEBUG: Tracking packet 4d9463ac-6890-47f0-9a8e-1636d35a7ac8
DEBUG: Tracking packet 911e991d-d09b-4d24-874d-e6ad01f573de
DEBUG: Tracking packet 6957bf8d-7a3d-42a0-964d-e8b54f562715
DEBUG: Tracking packet cc458b95-d242-438c-853e-7b59af2cb273
DEBUG: Tracking packet 8a9b1bcd-5f3d-4174-96c5-1090e8dff6af
DEBUG: Tracking packet df97c40d-b10b-458d-8e90-708159a71ddb
DEBUG: Tracking packet de30fbfa-3709-4cfa-a390-f54761e86596
DEBUG: Tracking packet b4085721-037b-44b5-b75c-60d86a2b4f9a
DEBUG: Tracking packet ead56935-21c7-45de-81a4-0451a6f6c30f
DEBUG: Tracking packet 7178b977-43d7-478e-b040-dd64213203d7
DEBUG: Tracking packet 201ebb11-511d-4b65-b4c2-91086167f3ff
DEBUG: Tracking packet 105648ee-7d0a-4857-9b2e-d458c00ca117
DEBUG: Tracking packet 5e101c28-c450-4f3c-a71b-baf45880224c
DEBUG: Tracking packet bba560db-48fa-452a-9072-771fd071bd67
DEBUG: Tracking packet 75431796-6e17-4206-b7e9-ce079d5774be
DEBUG: Tracking packet 628bad8f-834f-4d9c-85c8-ae19e422d5de
DEBUG: Tracking packet 41a51277-4476-4ffb-ba51-cd4a88fc6907
DEBUG: Tracking packet ce789491-ca86-4830-827f-59718ff75347
DEBUG: Tracking packet a15ea91a-d9e5-4483-ad6f-4df4135ac237
DEBUG: Tracking packet 59d05d4d-5984-48d8-87f7-b78870162902
DEBUG: Tracking packet 82a1ccc0-1ca0-4f0a-8448-4837d3d7d31e
DEBUG: Tracking packet 48990fe8-96ce-447e-90c1-adbcc643a916
DEBUG: Tracking packet 885179c9-f248-4ba9-a03d-57c5e7a86e5f
DEBUG: Tracking packet 39e04e15-30e0-4d38-873d-ed47518e092e
DEBUG: Tracking packet a0bc6af1-0a34-4acf-987c-75ed0b14f40a
DEBUG: Tracking packet a1f5902b-a250-4e21-bc13-c87ea13c9a2c
DEBUG: Tracking packet bff88565-74d2-445c-89ce-d7cf0604d6cf
DEBUG: Tracking packet b6b3550b-b1d1-446a-b2a2-c277fbd6b5a9
DEBUG: Tracking packet dbb89398-94ca-4769-b34e-63c97e643004
DEBUG: Tracking packet 56d66b17-cb3b-4706-b24f-58619e2d8f1f
DEBUG: Tracking packet efedc8ae-f2b6-4f36-8f17-f54bfef71682
DEBUG: Tracking packet 583a6501-826f-44c9-853f-9d753664c129
DEBUG: Tracking packet 3963273a-9596-45f8-9097-1ab487a6d61c
DEBUG: Tracking packet 6cbd6dac-9811-4af1-ae1b-f2bbf0f2f1ba
DEBUG: Tracking packet 02802614-824c-4a1c-9db2-801fdca89aeb
DEBUG: Tracking packet 464fcb4e-76dd-4f27-9bdb-ba6cf9205e3d
DEBUG: Tracking packet 9c37c418-ce3a-41c6-9bf1-b351813a3952
DEBUG: Tracking packet 6416275a-026c-4f2c-8491-3cd443c107a6
DEBUG: Tracking packet 42bec579-298e-4f2b-aea2-5af96b28b048
DEBUG: Tracking packet 444d15d2-fc4a-461d-817e-068d02237ae8
DEBUG: Tracking packet d9cd6183-67ee-4097-bc88-e277fccb4208
DEBUG: Tracking packet 8c9d9859-4fa3-4d92-bf24-b5201f9ce0d0
DEBUG: Tracking packet f1280aaa-3756-40fc-977b-7a45424a5981
DEBUG: Tracking packet 40171c54-7fb3-4476-81ce-8ca360e37412
DEBUG: Tracking packet 3f029475-adf7-49ba-aa8c-4707b2ff0344
DEBUG: Tracking packet 342b9937-2fe2-49cc-990f-726502021e87
DEBUG: Tracking packet 41d7a44d-1dec-438d-ad16-b39260938bc8
DEBUG: Tracking packet 2015d5fd-d07c-4d81-b59c-b365feeec418
DEBUG: Tracking packet 6928f2aa-47cf-4620-9a7e-fd3a25ea0469
DEBUG: Tracking packet 2eeae49b-6c8c-432a-bb7d-418d640de209
DEBUG: Tracking packet 9c72eff3-4a93-4ed6-8fe0-4afb3c51d353
DEBUG: Tracking packet 558a647d-7972-4743-8bd4-60225918c327
DEBUG: Tracking packet 9fb6639b-ef01-436a-b351-3cf0d1052844
DEBUG: Tracking packet ed78d7bc-d813-40ec-b6da-93cce390ee43
DEBUG: Tracking packet a9860bca-f3b3-4800-b68a-175642f2ee59
DEBUG: Tracking packet 84a87fce-a7c4-42ac-9b50-1713f9d97ec1
DEBUG: Tracking packet 7700e8f5-38fb-4ff4-8bbd-3ef636eda03b
DEBUG: Tracking packet ffdd870b-6b93-457c-b29e-69124ad3a838
DEBUG: Tracking packet 7c3a8e2d-869f-4c2c-9858-99b2e55ebcac
DEBUG: Tracking packet 4eb993af-ca5d-401e-b76a-97fdd8396a8d
DEBUG: Tracking packet de3d345f-7969-4f08-9142-aa4bce703d52
DEBUG: Tracking packet 1bdd8181-ca60-4646-8d4a-891095e2f33c
DEBUG: Tracking packet 44f9018b-701b-4b82-bef7-ab000eea4479
DEBUG: Tracking packet a04a373d-c494-416b-bcf3-d8931737fb84
DEBUG: Tracking packet 532a8295-1bc0-4f76-a94f-43eb97df9e79
DEBUG: Tracking packet 1f908265-ed7a-4f13-9d4c-19e4c2ad92e2
DEBUG: Tracking packet 50199bef-8d5d-479f-9b18-523a8565f0ac
DEBUG: Tracking packet 8d60aa94-fed4-4b43-a237-058d7465150b
DEBUG: Tracking packet f619dfaf-00d7-4d34-81e8-b1469323e07d
DEBUG: Tracking packet eae5a619-9cd0-4c69-a443-328861dd0ae5
DEBUG: Tracking packet a58b6f81-01b7-422d-8221-02cf78d61662
DEBUG: Tracking packet d293bc25-4807-4569-b32d-45c7da91dde5
DEBUG: Tracking packet 9d38a0ef-a903-437b-8372-068f79dc37d5
DEBUG: Tracking packet c8cc35d6-e812-46fa-9cc5-77165a4f4c48
DEBUG: Tracking packet 255d9b36-f846-4245-b3c1-54ad9ca14e36
DEBUG: Tracking packet 205badd8-6a01-46d5-83d5-62ca549de527
DEBUG: Tracking packet 3dad044c-1bdf-45fa-bd2e-1bf6f7c42ce5
DEBUG: Tracking packet 80df548d-ec77-411b-aadd-b1cf51528568
DEBUG: Tracking packet 62df70f0-043a-4fc0-b880-986c26a79cfb
DEBUG: Tracking packet a212ff18-b102-4389-8462-b33dd51ed07a
DEBUG: Tracking packet f3bb2fa4-ea23-4421-9399-3c2fdac68fd9
DEBUG: Tracking packet 32403bb8-03e6-455c-ab40-903277934d7b
DEBUG: Tracking packet ef6cfca2-a549-4988-94dc-03200177adad
DEBUG: Tracking packet 13b06c04-f271-4e89-901d-9a95ad27bdf3
DEBUG: Tracking packet 81c19e81-265b-489d-bf49-2ad94837ea36
DEBUG: Tracking packet 0ede4ba2-0bfd-4afb-846e-099f41896e1e
DEBUG: Tracking packet 485b18d7-eca5-454b-a1bb-227a98c54f2b
DEBUG: Tracking packet c7f55298-488b-4a0a-8dd0-f32ab926e517
DEBUG: Tracking packet 2ccd957e-4732-4be7-b910-5d7712a84a90
DEBUG: Tracking packet ec00c2ed-1a84-4c71-a042-98ed65b6f620
DEBUG: Tracking packet 98754729-e5b5-4650-b6b3-2d74a6d1ddfc
DEBUG: Tracking packet 3032a238-6332-405a-a3e6-223aba30f93a
DEBUG: Tracking packet 8a6d80c8-2546-43d6-bddb-bb928b773a7e
DEBUG: Tracking packet 0803e76e-795f-4857-bb0d-ec077fde6f29
DEBUG: Tracking packet 35debfa3-e164-4b6e-b906-a86b131561c9
DEBUG: Tracking packet 5958b107-7042-482c-84f6-8edb6e2956f7
DEBUG: Tracking packet c8a8bb8b-107d-44cb-b28a-0f790a0bc031
DEBUG: Tracking packet b8023fe6-03b6-49a0-8024-3091dc514d47
DEBUG: Tracking packet b2458a4c-2048-4d63-ba58-af4f328e6acf
DEBUG: Tracking packet 94780856-cdcf-4715-a5e9-d2b30105f306
DEBUG: Tracking packet 9ac1c212-795d-4213-bf3e-4bd6f0b5d5f6
DEBUG: Tracking packet 3eed9542-c822-4b4f-9d82-6269130f9465
DEBUG: Tracking packet 481c66a3-820a-4d88-87de-95634a629caa
