DEBUG RUN.PY: Loaded Config Features: {'retransmission': True, 'path_reestablishment': True, 'backup_mixes': False, 'parallel_paths': False, 'anonymous_return_addresses': True, 'layered_encryption': True, 'mock_encryption': True, 'dummy_traffic': False}
DEBUG: Creating log file at logs/Testrun_20260130_000248_04_path_reestablishment_short/c4.log
DEBUG: Reliability Thread STARTING
DEBUG: Tracking packet e055e39e-1f23-4d38-8b2c-d04b240bddb2
DEBUG: Tracking packet 1deee8fb-08ba-4880-8d46-81c19faa5b77
DEBUG: Tracking packet 275508e1-3105-40b1-8c0c-360f0230dd8c
DEBUG: Tracking packet 454b1529-171b-4cf9-805e-611f4d584d01
DEBUG: Tracking packet 1ceac336-2f70-416f-a8c1-e0aa02f68e24
DEBUG: Tracking packet 6e16dd50-bc2e-4ca0-b727-3dad868cb810
DEBUG: Tracking packet 0936d087-b76c-4dc3-8a9f-0453de8e27ec
DEBUG: Tracking packet 3e9ec841-acea-4991-ae1b-356a30cd15f3
DEBUG: Tracking packet f860413e-1116-46f7-8f51-c5b1b9ae74c1
DEBUG: Tracking packet 9cdc648d-d806-42b3-8ca1-559fb8dab453
DEBUG: Tracking packet b3438d4b-bbcc-410b-bdd9-fc8a51ddba79
DEBUG: Tracking packet dd4f908a-6418-40b7-bd5c-71daf770c40a
DEBUG: Tracking packet b2b5ac4e-a575-44fa-837a-1d0c184342af
DEBUG: Tracking packet 40c55aa5-b3d9-4f09-8ca1-5c179f5d43eb
DEBUG: Tracking packet 277616fd-f264-4237-b246-8d8bb22333a2
DEBUG: Tracking packet b64a6223-3e63-49b5-987f-dfb5137a2c07
DEBUG: Tracking packet d3df8b7f-ddc0-4131-adca-1a012da62654
DEBUG: Tracking packet b1e75350-213e-4273-b75e-cf245c06ad51
DEBUG: Tracking packet 62936bb7-5700-48f2-bbeb-03785cc09994
DEBUG: Tracking packet 279622d8-6e7d-46aa-a7ff-82d7846a2e2a
DEBUG: Tracking packet cbb2f1a9-f1c2-4838-b883-446538ac7c1d
DEBUG: Tracking packet b253bbb0-1f57-4ae6-a78f-10f72ff7b96f
DEBUG: Tracking packet b50c4cd1-2411-496d-b7ae-add4db2e7aaf
DEBUG: Tracking packet 6183f5b3-e559-4d6c-a1c0-238775587e59
DEBUG: Tracking packet 5a92d733-2856-481b-819a-704fa9aaccb7
DEBUG: Tracking packet 6df4eec2-e14a-412f-8dab-248a64010e3c
DEBUG: Tracking packet 0b390179-ba46-4ca3-b3a6-b5dd6649c904
DEBUG: Tracking packet 34ac527a-67e4-4bd2-96ea-e7f33c87577d
DEBUG: Tracking packet 40db1273-7ae1-4352-b78b-8f824e27cd80
DEBUG: Tracking packet 00a3e3d1-e6b4-46d0-8491-8e85b9cfe1d6
DEBUG: Tracking packet 5e01440d-cd0e-495b-a01a-5e4c81d03171
DEBUG: Tracking packet e6cdeb0a-4468-4f75-a63b-705842dca380
DEBUG: Tracking packet a53e7691-aef2-4825-b299-96c9cccdd909
DEBUG: Tracking packet c8b15e00-9433-4dce-9997-8652e43d7bc1
DEBUG: Tracking packet 47b931d7-09e8-475a-b816-6d568cd48291
DEBUG: Tracking packet 1549581f-8c0e-44a2-8d32-872dbe873f5c
DEBUG: Tracking packet 3b41b14a-3744-4aa7-b5fa-f8d393a3c79d
DEBUG: Tracking packet 078caef7-e61c-4e78-a20b-e88d6dbf2861
DEBUG: Tracking packet 23c68a17-7cb5-4999-82b3-ce690039b788
DEBUG: Tracking packet 3066be71-fd53-43d5-8c5f-2d0e43b1311a
DEBUG: Tracking packet 4b904e7d-c931-4881-a952-b0e4d35a5065
DEBUG: Tracking packet d3c5c948-df3d-4ab5-8f55-fcca43b7a74b
DEBUG: Tracking packet 46e0ddab-7ffa-4cad-b125-f23a707540cd
DEBUG: Tracking packet 6cc7510b-898e-4e66-b3e9-c99e30c11fc5
DEBUG: Tracking packet ab12d14c-ac3c-4f56-a0d8-7270c14b8ec0
DEBUG: Tracking packet 0d37b463-1057-4fb5-9c6d-2f7fff5341fe
DEBUG: Tracking packet 888bb507-6278-4b7e-b15a-4449f15201a7
DEBUG: Tracking packet c8b9d7e9-60b9-4ecf-aab4-eea6d4410342
DEBUG: Tracking packet 8bf1f7e8-fb97-45e1-ab40-1a905b08b227
DEBUG: Tracking packet 5b6ee4fe-79c7-440d-bfd7-edda58c71dfd
DEBUG: Tracking packet bb3640cc-a7c1-4f48-a786-1298d9478f35
DEBUG: Tracking packet ad6d7120-1a39-4488-9880-7aba585f873d
DEBUG: Tracking packet 13d974c2-d79b-407a-8c60-da8a22dcbdca
DEBUG: Tracking packet f0ec30f9-abd3-41df-8e69-4b2ff5c4a9a0
DEBUG: Tracking packet 47268041-da37-4848-8681-8f81e179fe6b
DEBUG: Tracking packet 6cbc7d43-a552-4f72-ba1e-85ac605c0f93
DEBUG: Tracking packet 916c030f-a8aa-4d97-afca-c3d877b5476c
DEBUG: Tracking packet 39181b40-9afc-40ea-8778-14bf7cf72448
DEBUG: Tracking packet b7e6da12-c6d9-4e0d-a676-200312bb4006
DEBUG: Tracking packet dd4e6c8d-014d-4972-b19a-06dd6da99435
DEBUG: Tracking packet f08acee5-b4e5-485b-bfee-4991b941564d
DEBUG: Tracking packet b7d01c6f-4e85-4088-b58d-cfd75f996126
DEBUG: Tracking packet 22736303-127c-47d7-b5ee-c66c8bf8d056
DEBUG: Tracking packet c3bb4ea6-620d-47c3-9fce-d34544ce164a
DEBUG: Tracking packet 5fc43100-874e-45b5-95be-0be5a705e88b
DEBUG: Tracking packet 852b7095-ca86-4c1b-8b73-ee04717c993c
DEBUG: Tracking packet 8b94c283-10b7-47a9-bbea-a5d886d5ebcc
DEBUG: Tracking packet 4c0ca567-11bc-4891-bfdf-265d279dd652
DEBUG: Tracking packet 69d33ec7-8597-4a5d-be07-6ccc67e1f2ed
DEBUG: Tracking packet a8fb4a8f-df09-4678-acaa-11be9fc49331
DEBUG: Tracking packet 51929302-636a-4cea-bcfa-962eec7347a4
DEBUG: Tracking packet 2c1ec7ce-3f06-42d9-950a-64c40926fc2e
DEBUG: Tracking packet d1cbe781-7def-499d-86cc-01306487db83
DEBUG: Tracking packet b93006df-7675-43c6-b9a6-95d9ee9e32ce
DEBUG: Tracking packet 6d4ee6bb-1010-4b2c-ad30-6f40c7d72ab2
DEBUG: Tracking packet ffdc6d78-8388-4703-b138-70f81541fc32
DEBUG: Tracking packet eebf8082-08b7-4e84-b308-16b96e7802df
DEBUG: Tracking packet 7c5bed02-aaff-4bc4-aa51-ae9d26fe2e63
DEBUG: Tracking packet 7d2675f9-81eb-4b70-b4c4-bdab34cc13ca
