timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769468220.3312483,RECEIVED,bfdf34ff-3d16-4d33-a6ae-bfbecd4a4a42,b9fead5c-5658-43a0-863f-79153208a60a,c5,c2,27,p2,?,surb={'id': 'cc5bd858-de01-4824-bf26-2326f0e1f941', 'route': ['p2', 'e6', 'i4', 'x2', 'p2', 'c5']}
1769468220.3793497,SENT,42ed66ff-6fd0-4f1a-ae07-bf4f3eb6e70f,c96d4c57-99f8-416a-a34f-2a2a430189cb,c2,c4,3367,?,p2,
1769468220.3795109,CREATED,78501c2d-6802-4be1-aefe-8c4a6f4c41c4,5d4dd95c-073c-4d71-8e6b-00b199f5e203,c2,c4,27,?,?,surb={'id': 'dad3b591-a0fe-4e0f-94a3-87e4613228f9', 'route': ['p1', 'e4', 'i2', 'x10', 'p2', 'c2']}
1769468220.8616226,RECEIVED,293e0fb0-f91f-45fa-bee3-0a2e3fb2fe45,67982acd-9612-4cef-8cd0-362545e82d63,c1,c2,27,p2,?,surb={'id': 'c7674f4c-8ed2-4f89-8b64-4a6a5dc74d97', 'route': ['p2', 'e1', 'i8', 'x9', 'p1', 'c1']}
1769468220.973429,SENT,2407be20-4354-44e7-9b9c-ed2203d0b5b2,cd4eec7c-166a-4f80-b142-efebc2f14b1d,c2,c4,3375,?,p2,
1769468220.9735818,CREATED,2d30988a-0802-4e3d-952c-f5a1d255ca6f,f50da389-1257-436f-8730-695c4449405c,c2,c4,27,?,?,surb={'id': 'e38db84d-307d-4828-a556-762ddaac8760', 'route': ['p1', 'e7', 'i6', 'x6', 'p2', 'c2']}
1769468221.0968816,SENT,08323f34-1c83-49e0-8497-2ef7ea716c9d,0c8b13cd-df50-4e8b-8376-8185cd83e53c,c2,c4,3360,?,p2,
1769468221.0970366,CREATED,e9d2d7bb-1a2f-4835-9cd2-63b4fbda840a,f50da389-1257-436f-8730-695c4449405c,c2,c4,27,?,?,surb={'id': 'e38db84d-307d-4828-a556-762ddaac8760', 'route': ['p1', 'e7', 'i6', 'x6', 'p2', 'c2']}
1769468221.2799964,RECEIVED,beec4bf8-014b-4b52-a7ee-e23fab6581e3,082e3f93-f554-467c-80e0-041699dc9654,c1,c2,27,p2,?,surb={'id': 'aa0f9ec5-07b6-46ad-84f8-1678d9091872', 'route': ['p2', 'e6', 'i9', 'x7', 'p1', 'c1']}
1769468221.3138459,RECEIVED,1a1feeb5-0fb3-4f58-9a6a-b961ac937a08,b9fead5c-5658-43a0-863f-79153208a60a,c5,c2,27,p2,?,surb={'id': 'cc5bd858-de01-4824-bf26-2326f0e1f941', 'route': ['p2', 'e6', 'i4', 'x2', 'p2', 'c5']}
1769468221.397605,RECEIVED,45157e62-f223-4370-9b24-0d92c1a68426,b405ab88-ed84-406d-8090-92015b9cc900,c5,c2,27,p2,?,surb={'id': '6446fe01-660e-4db8-9169-05593996aa5e', 'route': ['p2', 'e10', 'i6', 'x9', 'p2', 'c5']}
1769468221.5118523,SENT,aecf5a68-68b5-4075-8d48-0eefcc3705d5,a4d15be0-b7f0-4795-b1c0-1624fbe042d9,c2,c4,3379,?,p2,
1769468221.5119534,CREATED,d48a4c28-3dd8-4a0c-b0cc-6d021c675b08,ad5e4a1e-eae2-4c90-a19d-7017bf12e449,c2,c4,27,?,?,surb={'id': '4ecca8b0-559a-4865-a3e1-c53a746e7bcc', 'route': ['p1', 'e2', 'i5', 'x12', 'p2', 'c2']}
1769468221.5366592,SENT,b74ac8c7-9240-4b7f-81ad-562b2a32dbda,6bf645ff-ed9a-4e16-9074-449fe7c15d02,c2,c4,3378,?,p2,
1769468221.5367584,CREATED,8b819df9-19ed-43a4-b02e-b11258b6c9a7,ad5e4a1e-eae2-4c90-a19d-7017bf12e449,c2,c4,27,?,?,surb={'id': '4ecca8b0-559a-4865-a3e1-c53a746e7bcc', 'route': ['p1', 'e2', 'i5', 'x12', 'p2', 'c2']}
1769468221.5447972,SENT,7962f05f-fcca-4074-aa49-228f81498c85,504fced5-0985-446e-8eb0-bbaea8a521b9,c2,c4,3392,?,p2,
1769468221.5448866,CREATED,ab5f79c6-671f-4074-9611-50f048887718,96e9de5f-af10-4e0c-a372-50767ab8b19c,c2,c4,27,?,?,surb={'id': '147671c5-71a0-4cbd-a604-614f18fc7492', 'route': ['p1', 'e4', 'i12', 'x11', 'p2', 'c2']}
1769468221.6079307,RECEIVED,94f31a49-16e5-404b-98ed-256471653ee2,88275cec-cc5c-4785-a0cc-5d5e29195354,c5,c2,27,p2,?,surb={'id': 'c98b6504-d8ab-4b45-8343-23b480cf3bad', 'route': ['p2', 'e12', 'i8', 'x7', 'p2', 'c5']}
1769468221.763904,SENT,fd4ea59e-8d6b-42aa-92ac-d979965a7b97,7aef5dc3-e416-4717-965e-a7503836dd9f,c2,c4,3383,?,p2,
1769468221.7640762,CREATED,11472363-e11f-4660-8745-478eabd735b1,96e9de5f-af10-4e0c-a372-50767ab8b19c,c2,c4,27,?,?,surb={'id': '147671c5-71a0-4cbd-a604-614f18fc7492', 'route': ['p1', 'e4', 'i12', 'x11', 'p2', 'c2']}
1769468222.004164,SENT,c1014991-9ceb-4614-8849-e85f1ec3b06a,ef7591b2-69cf-4150-a415-66389773be95,c2,c4,3375,?,p2,
1769468222.0043192,CREATED,fcc2e006-0481-4fa5-b9fe-2e07204fac78,662d7061-fcdf-443c-bf05-68b19078a036,c2,c4,26,?,?,surb={'id': '3fc46880-d322-4353-a397-dceb44f33ffa', 'route': ['p1', 'e6', 'i3', 'x10', 'p2', 'c2']}
1769468222.0130749,SENT,8941b95f-f0e8-4e1c-98f0-67bb1aeb31ba,e0b928cc-c7e9-4c99-a947-57aa72965295,c2,c4,3380,?,p2,
1769468222.0132294,CREATED,9ce3e1e7-a9a2-4b16-a01b-ec8a92223d99,662d7061-fcdf-443c-bf05-68b19078a036,c2,c4,26,?,?,surb={'id': '3fc46880-d322-4353-a397-dceb44f33ffa', 'route': ['p1', 'e6', 'i3', 'x10', 'p2', 'c2']}
1769468222.1442993,SENT,8f1ad6e0-7c90-4939-abaf-d754bca072ee,4e95437b-261e-414e-86cc-f21b2d826a6d,c2,c4,3401,?,p2,
1769468222.14445,CREATED,a65d8ec8-4993-4825-a90b-30946f634421,3ac1bcaa-8aa7-4f12-a6e2-58726d1c8a3a,c2,c4,27,?,?,surb={'id': '9db11b92-6710-4d2c-8c22-39b13b5e15b1', 'route': ['p1', 'e12', 'i11', 'x3', 'p2', 'c2']}
1769468222.1636562,RECEIVED,2f0425e6-da86-48e3-a4ac-7ca4cfa79e9d,8eb57d54-43a3-47f6-8ae0-5baebef5da55,c1,c2,27,p2,?,surb={'id': '2698655b-073b-490e-bfce-73bb1e6d3996', 'route': ['p2', 'e11', 'i2', 'x4', 'p1', 'c1']}
1769468222.2804956,SENT,e532348a-01f3-4c92-a34d-2f18d570a684,283d4c34-947b-4c5d-9465-ec0c3875c3f5,c2,c4,3392,?,p2,
1769468222.2806444,CREATED,134b2b41-2d39-457d-ad11-082e815c9bee,3ac1bcaa-8aa7-4f12-a6e2-58726d1c8a3a,c2,c4,27,?,?,surb={'id': '9db11b92-6710-4d2c-8c22-39b13b5e15b1', 'route': ['p1', 'e12', 'i11', 'x3', 'p2', 'c2']}
1769468222.3803394,RECEIVED,2c71d114-001c-48ec-b1e5-d78942e0cdf2,a4ad15d5-07ee-4444-b826-0b7eac024516,c5,c2,27,p2,?,surb={'id': '7433fdd8-2695-4105-b4da-4a6f78b513a5', 'route': ['p2', 'e5', 'i5', 'x9', 'p2', 'c5']}
1769468222.3864148,RECEIVED,048a25a1-3f7f-4f94-8765-2a9f17d8de88,b405ab88-ed84-406d-8090-92015b9cc900,c5,c2,27,p2,?,surb={'id': '6446fe01-660e-4db8-9169-05593996aa5e', 'route': ['p2', 'e10', 'i6', 'x9', 'p2', 'c5']}
1769468222.5853472,SENT,41494788-ea59-4636-a2e2-7d93f0931b27,d7da8232-511b-426c-9ce0-f1886d0055ea,c2,c4,3383,?,p2,
1769468222.5854414,CREATED,9e55a6c6-4d92-49e2-a03f-d980e45cb254,aeb0e386-f798-48e2-947c-3ba6a9fbe20f,c2,c4,26,?,?,surb={'id': '04578d30-7b08-4574-8611-55c0ad30c0e2', 'route': ['p1', 'e5', 'i8', 'x3', 'p2', 'c2']}
1769468222.718568,RECEIVED,67bb180f-0567-4ec2-969d-f443d362d92e,fb5dad53-b4fc-45c3-aa92-57d491142810,c5,c2,27,p2,?,surb={'id': '13c3aa67-a10c-4405-9cd7-2701be0c5a17', 'route': ['p2', 'e2', 'i12', 'x3', 'p2', 'c5']}
1769468222.9929628,RECEIVED,b7f8c9b7-3116-4840-9ff7-b28b21621b43,88275cec-cc5c-4785-a0cc-5d5e29195354,c5,c2,27,p2,?,surb={'id': 'c98b6504-d8ab-4b45-8343-23b480cf3bad', 'route': ['p2', 'e12', 'i8', 'x7', 'p2', 'c5']}
1769468222.9969609,RECEIVED,f3852469-77a1-40d8-af01-a5a49cab602c,b8a4e923-6b50-4a21-9776-112fc43359a5,c5,c2,27,p2,?,surb={'id': 'd59710a9-1d5a-4ee8-aebd-0fa43f7d365b', 'route': ['p2', 'e7', 'i11', 'x11', 'p2', 'c5']}
1769468223.2719815,SENT,8a36abf8-6da6-42e7-a73d-ff715d2eb646,c611d394-b767-4e05-af69-a5bb0d5f24db,c2,c4,3355,?,p2,
1769468223.2721517,CREATED,d5e94d38-2bdc-4e2e-8ef9-a06a1325ccca,aeb0e386-f798-48e2-947c-3ba6a9fbe20f,c2,c4,26,?,?,surb={'id': '04578d30-7b08-4574-8611-55c0ad30c0e2', 'route': ['p1', 'e5', 'i8', 'x3', 'p2', 'c2']}
1769468223.5032275,RECEIVED,b19c401c-c712-4b31-9de5-97aa219d8889,b8a4e923-6b50-4a21-9776-112fc43359a5,c5,c2,27,p2,?,surb={'id': 'd59710a9-1d5a-4ee8-aebd-0fa43f7d365b', 'route': ['p2', 'e7', 'i11', 'x11', 'p2', 'c5']}
1769468223.523367,RECEIVED,95495a6d-5505-4cb0-824c-4058273804fa,8eb57d54-43a3-47f6-8ae0-5baebef5da55,c1,c2,27,p2,?,surb={'id': '2698655b-073b-490e-bfce-73bb1e6d3996', 'route': ['p2', 'e11', 'i2', 'x4', 'p1', 'c1']}
1769468223.5297692,SENT,d018156c-33f1-481c-af46-5ef84e4daaa1,2194d149-8b8f-42cc-91d1-06c9d684f626,c2,c4,3379,?,p2,
1769468223.5298476,CREATED,15d4eadc-1c9f-4c75-8d07-cda5b1fa7838,3a83b137-fb3a-4d16-961b-e46498979d8f,c2,c4,27,?,?,surb={'id': '19bacfe9-cb51-46b0-9693-843de62d6dab', 'route': ['p1', 'e12', 'i8', 'x9', 'p2', 'c2']}
1769468223.7632918,SENT,48358fe4-a035-4fa6-be8f-77c95c1b1a70,3ca786de-e456-47be-9f79-02c2e404d83a,c2,c4,3400,?,p2,
1769468223.76345,CREATED,c66373d0-5818-4982-8049-c00b7cfaff77,3a83b137-fb3a-4d16-961b-e46498979d8f,c2,c4,27,?,?,surb={'id': '19bacfe9-cb51-46b0-9693-843de62d6dab', 'route': ['p1', 'e12', 'i8', 'x9', 'p2', 'c2']}
1769468223.8948143,RECEIVED,e2f4e77b-1f58-4aa5-a0db-8720aff5e408,3508a40a-ebcc-4cc5-a4be-c4cf90cae200,c5,c2,26,p2,?,surb={'id': '47575d3c-0040-4eb0-9706-c2b3cabc0e93', 'route': ['p2', 'e5', 'i2', 'x8', 'p2', 'c5']}
1769468223.8968303,RECEIVED,7bd1f6cd-2c48-46a4-98a5-72d58b3988c0,6e1355e9-7d30-482b-8b58-adcbbb7d6967,c1,c2,26,p2,?,surb={'id': 'd4c7ad1b-9606-4bff-b2d9-bd3f635fa905', 'route': ['p2', 'e9', 'i9', 'x6', 'p1', 'c1']}
1769468223.9456887,RECEIVED,e696e0e8-3457-4d76-9fb9-53b060746076,abbc9286-8f55-42c4-98bb-5895e2ac6588,c5,c2,27,p2,?,surb={'id': '6316028f-6bd0-43c0-a24e-493978694ecc', 'route': ['p2', 'e6', 'i6', 'x3', 'p2', 'c5']}
1769468224.2098064,SENT,477b1071-93de-4ad6-b054-c44d21c951a7,58b2af9d-983e-44b9-8daa-b96fa2be36ae,c2,c4,3364,?,p2,
1769468224.2099524,CREATED,f1cf3d06-fb78-45f8-8eb5-ab26c3bae818,b892e1cb-8b2b-43cb-89b5-4548b65eb6fa,c2,c4,27,?,?,surb={'id': '56ca1646-a7b1-4b68-ad64-f2a62d4fa16d', 'route': ['p1', 'e9', 'i5', 'x4', 'p2', 'c2']}
1769468224.278176,RECEIVED,8f537bf6-eaba-446c-a85e-2c36718bc47a,95395765-0c39-4c97-8ef6-0ebc9c6c8ab8,c1,c2,27,p2,?,surb={'id': 'ed079b75-bb93-46c5-abd3-194ba4ab5def', 'route': ['p2', 'e8', 'i11', 'x12', 'p1', 'c1']}
1769468224.3422894,RECEIVED,09d2ff55-ea23-4e6b-9400-a4885a30dcd2,431ca2ca-7a6e-43c7-8b5b-573449c0663d,c5,c2,27,p2,?,surb={'id': '6319f377-9965-4408-8e6e-f796b0cd04ca', 'route': ['p2', 'e1', 'i4', 'x12', 'p2', 'c5']}
1769468224.3633351,RECEIVED,379c6053-69ba-48ca-a3dd-6c12871f8d89,abbc9286-8f55-42c4-98bb-5895e2ac6588,c5,c2,27,p2,?,surb={'id': '6316028f-6bd0-43c0-a24e-493978694ecc', 'route': ['p2', 'e6', 'i6', 'x3', 'p2', 'c5']}
1769468224.6341364,SENT,8d33ed53-2d19-486b-ad7f-4f0204c3fc49,60f1faee-479a-4004-9424-f3e231dc054c,c2,c4,3377,?,p2,
1769468224.6342423,CREATED,c5d1098c-2b35-419b-97af-c287a1ded277,b892e1cb-8b2b-43cb-89b5-4548b65eb6fa,c2,c4,27,?,?,surb={'id': '56ca1646-a7b1-4b68-ad64-f2a62d4fa16d', 'route': ['p1', 'e9', 'i5', 'x4', 'p2', 'c2']}
1769468224.6973197,RECEIVED,6bc146ad-8b14-4ceb-b911-40a719f06498,1978eb1f-a018-43b1-a402-d753ba47c55b,c1,c2,26,p2,?,surb={'id': '8667058e-d78b-46df-b99c-805522e7f6cc', 'route': ['p2', 'e3', 'i2', 'x7', 'p1', 'c1']}
1769468224.7597437,SENT,ff7970e6-0e20-4f63-bd87-36c661bdd76d,9cdd6195-b9d1-4dca-bf80-c6771bd92e7e,c2,c4,3388,?,p2,
1769468224.7598472,CREATED,3de0532b-eda7-4f52-90a5-d5ca1f69171d,18d479a9-0516-496f-a4ba-2f7e65c85431,c2,c4,27,?,?,surb={'id': '1882efef-14ac-4028-8c0e-a150e7ba16b5', 'route': ['p1', 'e3', 'i11', 'x10', 'p2', 'c2']}
1769468224.8902285,RECEIVED,adb35e97-cf0f-4d40-b70d-fba98416dc82,1a8a23a8-9d27-4cb9-b31b-016c74aa81ef,c5,c2,25,p2,?,surb={'id': '121166ae-d08d-4c1c-b258-6a9b8334c202', 'route': ['p2', 'e8', 'i5', 'x11', 'p2', 'c5']}
1769468224.986263,RECEIVED,bebc2ea3-5780-48b3-abbf-d6a13adbc222,b185c538-9ab9-4ba3-8fcd-bd4955189a8e,c5,c2,27,p2,?,surb={'id': '42604fde-4da9-497f-8aa9-8fe6476f784b', 'route': ['p2', 'e6', 'i9', 'x4', 'p2', 'c5']}
1769468225.0497367,RECEIVED,664c0828-f43a-42d6-9abf-4b2347a3181a,c40bcccf-937e-49dd-9997-0d8df19e0dad,c1,c2,27,p2,?,surb={'id': 'd9273302-5c2e-42a1-a8ca-f7ac2382299d', 'route': ['p2', 'e10', 'i10', 'x8', 'p1', 'c1']}
1769468225.062191,RECEIVED,22acff61-5f15-4f7e-b24b-0d1e0bfdbe59,95395765-0c39-4c97-8ef6-0ebc9c6c8ab8,c1,c2,27,p2,?,surb={'id': 'ed079b75-bb93-46c5-abd3-194ba4ab5def', 'route': ['p2', 'e8', 'i11', 'x12', 'p1', 'c1']}
1769468225.262651,SENT,a16c9347-ae81-49bd-8185-faad1e86ae21,9f0bc7da-1dfa-48b1-9296-378eeefbfe80,c2,c4,3376,?,p2,
1769468225.262744,CREATED,a78a8830-5e76-4e64-b46a-0a208487d923,18d479a9-0516-496f-a4ba-2f7e65c85431,c2,c4,27,?,?,surb={'id': '1882efef-14ac-4028-8c0e-a150e7ba16b5', 'route': ['p1', 'e3', 'i11', 'x10', 'p2', 'c2']}
1769468225.2704797,SENT,370d3e96-621f-4031-8c98-3c32c3d9be9a,e82ddfc2-2530-41b1-94c6-37ec971937e4,c2,c4,3375,?,p2,
1769468225.2705793,CREATED,0e22800b-257e-4eb0-bf64-56034b64a54e,aea8ceaf-5934-479b-a4c3-7817ba5e018c,c2,c4,26,?,?,surb={'id': '5d4716d7-a3c2-4b5e-baa7-3b4528927c5b', 'route': ['p1', 'e11', 'i8', 'x6', 'p2', 'c2']}
1769468225.3866622,SENT,66356daf-e521-40df-920b-3c30ef5fde85,dd854b40-6440-4850-b22d-e5b43c4561c1,c2,c4,3369,?,p2,
1769468225.3867648,CREATED,b02e90c8-aca9-46a3-a987-32831062e63d,aea8ceaf-5934-479b-a4c3-7817ba5e018c,c2,c4,26,?,?,surb={'id': '5d4716d7-a3c2-4b5e-baa7-3b4528927c5b', 'route': ['p1', 'e11', 'i8', 'x6', 'p2', 'c2']}
1769468225.4081655,RECEIVED,10b64bc7-71fc-4ad0-ba17-b47bdd0c468b,5eaa9e33-3eea-4e0b-a753-edd61d8beacc,c1,c2,27,p2,?,surb={'id': 'b2ef3345-1b2f-49a5-b4e7-d447d2d10c69', 'route': ['p2', 'e1', 'i12', 'x11', 'p1', 'c1']}
1769468225.7432244,SENT,22d6abd0-f089-4f4b-bfa7-b321bb3f6bc7,215bf761-ca9b-4bfd-9b12-291ab29267b3,c2,c4,3375,?,p2,
1769468225.7433193,CREATED,b3b6d963-81af-4651-8e8f-96b9aab94fa3,a5cdbfbb-8ee6-4dd4-8ad2-6802148a09c3,c2,c4,26,?,?,surb={'id': '95faf85b-ee6e-4917-b999-91eca36857fc', 'route': ['p1', 'e3', 'i12', 'x2', 'p2', 'c2']}
1769468226.2857351,SENT,4e133240-0499-4f9b-b467-5b0020bf536b,b6380713-d5b8-45ea-a4c7-44390978ff17,c2,c4,3392,?,p2,
1769468226.2858846,CREATED,4a7d6835-c146-49d7-993f-957b24c7e784,a5cdbfbb-8ee6-4dd4-8ad2-6802148a09c3,c2,c4,26,?,?,surb={'id': '95faf85b-ee6e-4917-b999-91eca36857fc', 'route': ['p1', 'e3', 'i12', 'x2', 'p2', 'c2']}
1769468226.5416305,RECEIVED,ca4b68da-b549-4ce3-8280-c092e6c67a54,c8b8266c-8c6d-44d0-b261-6cc445b7d1c2,c5,c2,27,p2,?,surb={'id': '8285ee93-56b9-4ced-a536-08a2bf71a764', 'route': ['p2', 'e9', 'i7', 'x10', 'p2', 'c5']}
1769468226.6252604,RECEIVED,62a89b5a-9985-4e75-aa09-3dd99197cfef,c8b8266c-8c6d-44d0-b261-6cc445b7d1c2,c5,c2,27,p2,?,surb={'id': '8285ee93-56b9-4ced-a536-08a2bf71a764', 'route': ['p2', 'e9', 'i7', 'x10', 'p2', 'c5']}
1769468226.6265707,SENT,0a8abcc6-1d94-4cf6-9f51-fd0c39cc7ab5,6dca831e-b8bb-42ef-a7e5-13895423d45e,c2,c4,3388,?,p2,
1769468226.6267076,CREATED,a752c9fa-083e-4d06-9696-ee6c9d46591e,4e949a7b-19f7-4d8f-9e1b-749bb6938a16,c2,c4,27,?,?,surb={'id': 'f632af5c-2c78-4973-abf6-1651d58303b1', 'route': ['p1', 'e11', 'i1', 'x11', 'p2', 'c2']}
1769468226.659879,RECEIVED,99b3aa25-ca48-4fdb-920e-7c7905f2e594,c448add3-eec3-4fc2-93ef-2cd5563f449c,c1,c2,26,p2,?,surb={'id': 'c47de00a-c46d-4706-b0c8-147bfa9edc96', 'route': ['p2', 'e5', 'i6', 'x10', 'p1', 'c1']}
1769468226.6757598,RECEIVED,58e9e6b6-2228-4ca4-a4bd-e6f3eef431f5,1a8a23a8-9d27-4cb9-b31b-016c74aa81ef,c5,c2,25,p2,?,surb={'id': '121166ae-d08d-4c1c-b258-6a9b8334c202', 'route': ['p2', 'e8', 'i5', 'x11', 'p2', 'c5']}
1769468226.769796,RECEIVED,83ca7c15-c2a5-445a-bb5b-1887566dc00c,c40bcccf-937e-49dd-9997-0d8df19e0dad,c1,c2,27,p2,?,surb={'id': 'd9273302-5c2e-42a1-a8ca-f7ac2382299d', 'route': ['p2', 'e10', 'i10', 'x8', 'p1', 'c1']}
1769468227.0946722,RECEIVED,7ad43a96-16c2-4807-8180-e1e542288505,6e1355e9-7d30-482b-8b58-adcbbb7d6967,c1,c2,26,p2,?,surb={'id': 'd4c7ad1b-9606-4bff-b2d9-bd3f635fa905', 'route': ['p2', 'e9', 'i9', 'x6', 'p1', 'c1']}
1769468227.1426048,RECEIVED,2d90fb62-6cbd-4baf-8f1e-a6daee471b83,3508a40a-ebcc-4cc5-a4be-c4cf90cae200,c5,c2,26,p2,?,surb={'id': '47575d3c-0040-4eb0-9706-c2b3cabc0e93', 'route': ['p2', 'e5', 'i2', 'x8', 'p2', 'c5']}
1769468227.1586673,RECEIVED,9feb66d1-0edc-404c-a093-0c33f975ee30,c448add3-eec3-4fc2-93ef-2cd5563f449c,c1,c2,26,p2,?,surb={'id': 'c47de00a-c46d-4706-b0c8-147bfa9edc96', 'route': ['p2', 'e5', 'i6', 'x10', 'p1', 'c1']}
1769468227.1599205,SENT,10b7e40b-b252-4939-b9e6-2867c82b7adf,29b2abdf-54bf-4ea8-afd7-92bd9c5cf4a3,c2,c4,3372,?,p2,
1769468227.1601527,CREATED,4ea9efac-6a4d-4a73-90e2-1262071c5528,4e949a7b-19f7-4d8f-9e1b-749bb6938a16,c2,c4,27,?,?,surb={'id': 'f632af5c-2c78-4973-abf6-1651d58303b1', 'route': ['p1', 'e11', 'i1', 'x11', 'p2', 'c2']}
1769468227.4734416,RECEIVED,c1dc33fb-d557-437e-b5b7-9091610afcf3,431ca2ca-7a6e-43c7-8b5b-573449c0663d,c5,c2,27,p2,?,surb={'id': '6319f377-9965-4408-8e6e-f796b0cd04ca', 'route': ['p2', 'e1', 'i4', 'x12', 'p2', 'c5']}
1769468227.6395614,SENT,47599d9f-8ab9-42b2-bc2b-7d91b0471925,2dd683e9-ced7-4904-90df-0e3a3e06641e,c2,c4,3384,?,p2,
1769468227.6397305,CREATED,b8fb7731-f205-4784-81cb-16c972dbbb91,a5588e75-8651-498c-bc6d-3852e6da9f66,c2,c4,26,?,?,surb={'id': '3f9e6332-9b39-42fb-b6ad-c7360025e6e0', 'route': ['p1', 'e4', 'i7', 'x11', 'p2', 'c2']}
1769468227.77655,SENT,88ffe893-3cd5-4342-a80b-7115b50fd15c,786f8a85-0b69-47cf-a22e-79642cdbeb7f,c2,c4,3400,?,p2,
1769468227.7766957,CREATED,f2d5a09c-f4bb-4144-8118-00121545846c,a5588e75-8651-498c-bc6d-3852e6da9f66,c2,c4,26,?,?,surb={'id': '3f9e6332-9b39-42fb-b6ad-c7360025e6e0', 'route': ['p1', 'e4', 'i7', 'x11', 'p2', 'c2']}
1769468227.8950806,SENT,f94848ad-30eb-441b-b232-18f83a289eaf,36aa02de-a499-4bed-b290-70b7a396e9be,c2,c4,3368,?,p2,
1769468227.8952365,CREATED,677d0838-e659-4902-839f-10381a5ac726,cc94fe02-a483-40c0-8ab0-3ff5fc65aeb7,c2,c4,27,?,?,surb={'id': '6e4de0aa-09a3-481d-9a42-45a774273de1', 'route': ['p1', 'e6', 'i4', 'x2', 'p2', 'c2']}
1769468228.0012295,RECEIVED,001d481d-c156-4835-8888-f5c0adb2130c,b185c538-9ab9-4ba3-8fcd-bd4955189a8e,c5,c2,27,p2,?,surb={'id': '42604fde-4da9-497f-8aa9-8fe6476f784b', 'route': ['p2', 'e6', 'i9', 'x4', 'p2', 'c5']}
1769468228.2427227,SENT,aaba1840-fe7a-4c8f-b2ee-4386bcbafae0,b3671d65-0dd7-4d44-9e3e-9e042c120780,c2,c4,3376,?,p2,
1769468228.2428732,CREATED,e7d81b9a-1d51-4424-b601-ddd806c1586e,cc94fe02-a483-40c0-8ab0-3ff5fc65aeb7,c2,c4,27,?,?,surb={'id': '6e4de0aa-09a3-481d-9a42-45a774273de1', 'route': ['p1', 'e6', 'i4', 'x2', 'p2', 'c2']}
1769468229.0075362,RECEIVED,ffc7e167-f1c8-484f-a6b8-824595454cba,4165ec1e-3111-4efb-8fc3-8c359a051742,c1,c2,27,p2,?,surb={'id': 'b3b9755e-02de-47f5-b328-44cddfad2de7', 'route': ['p2', 'e10', 'i1', 'x9', 'p1', 'c1']}
1769468229.0299482,RECEIVED,697feab7-9399-46c1-8609-33b3f9c5e2f7,f68f85a2-3f72-4ab1-9bf6-ca5831d529d8,c1,c2,27,p2,?,surb={'id': '5c09066e-e3e3-4510-9a26-d70e76ac9b10', 'route': ['p2', 'e9', 'i5', 'x2', 'p1', 'c1']}
1769468229.1001873,RECEIVED,260bde35-0155-449a-8165-6fc4b0545f59,4337544a-ae67-44a2-bad5-70fee695aaf1,c5,c2,26,p2,?,surb={'id': '3b7ab1ba-228e-479b-9230-87276ecb8671', 'route': ['p2', 'e10', 'i1', 'x3', 'p2', 'c5']}
1769468229.1663785,RECEIVED,ea9ddbb9-e4be-4554-b427-28eaa776858e,f0fffff0-947a-41ce-b9b6-6219b41f7750,c5,c2,26,p2,?,surb={'id': '6b3b270b-77a4-4e32-8397-c26885da5054', 'route': ['p2', 'e7', 'i2', 'x9', 'p2', 'c5']}
1769468229.227769,RECEIVED,0238b098-ac73-487a-960c-1701f3c9b448,f68f85a2-3f72-4ab1-9bf6-ca5831d529d8,c1,c2,27,p2,?,surb={'id': '5c09066e-e3e3-4510-9a26-d70e76ac9b10', 'route': ['p2', 'e9', 'i5', 'x2', 'p1', 'c1']}
1769468229.373326,RECEIVED,f4e8921e-d582-4522-a29f-3247735caa52,4165ec1e-3111-4efb-8fc3-8c359a051742,c1,c2,27,p2,?,surb={'id': 'b3b9755e-02de-47f5-b328-44cddfad2de7', 'route': ['p2', 'e10', 'i1', 'x9', 'p1', 'c1']}
1769468229.4202416,RECEIVED,1eac0409-d0d5-4478-bff6-6ab77048cb2c,7a97abdf-f946-437a-a671-5e427709c8ce,c1,c2,27,p2,?,surb={'id': 'c54a0f0b-0421-400e-8b61-0e420dbbade0', 'route': ['p2', 'e1', 'i10', 'x5', 'p1', 'c1']}
1769468230.0261092,SENT,83b90cd4-b12a-495b-be5f-a13887f51efa,655a24ea-0ea8-4b2e-a79d-4bc60b085dc7,c2,c4,3388,?,p2,
1769468230.0262735,CREATED,28931b62-0904-4d19-8262-e82dbe6c6175,cc69b02d-8d9e-4074-a859-0ae5aee01bee,c2,c4,26,?,?,surb={'id': '2ccd77c1-8501-498c-b394-59d71cedc6f1', 'route': ['p1', 'e3', 'i12', 'x1', 'p2', 'c2']}
1769468230.1257977,SENT,d686f808-67d9-4c70-8f19-333059b7fe65,08b65a17-af0f-4f5e-b2ff-996299d6dec1,c2,c4,3383,?,p2,
1769468230.1259499,CREATED,3c44fc72-0ba0-4006-a0fb-90fd042d6439,cc69b02d-8d9e-4074-a859-0ae5aee01bee,c2,c4,26,?,?,surb={'id': '2ccd77c1-8501-498c-b394-59d71cedc6f1', 'route': ['p1', 'e3', 'i12', 'x1', 'p2', 'c2']}
